,id.orig_p,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,label
9946,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
9947,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
9948,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
9949,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
9950,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
9951,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
9952,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
9953,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
9954,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
9955,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
9956,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
9957,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
9958,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
9959,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
9960,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
9961,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
9962,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
9963,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
9964,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
9965,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
9966,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
9967,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
9968,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
9969,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
9970,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
9971,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
9972,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
9973,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
9974,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
9975,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
9976,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
9977,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
9978,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
9979,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
9980,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
9981,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
9982,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
9983,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
9984,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
9985,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
9986,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
9987,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
9988,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
9989,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
9990,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
9991,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
9992,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
9993,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
9994,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
9995,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
9996,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
9997,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
9998,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
9999,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10000,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10001,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10002,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10003,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10004,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10005,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10006,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10007,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10008,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10009,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10010,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10011,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10012,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10013,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10014,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10015,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10016,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10017,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10018,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10019,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10020,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10021,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10022,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10023,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10024,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10025,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10026,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10027,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10028,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10029,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10030,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10031,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10032,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10033,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10034,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10035,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10036,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10037,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10038,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10039,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10040,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10041,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10042,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10043,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10044,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10045,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10046,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10047,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10048,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10049,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10050,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10051,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10052,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10053,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10054,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10055,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10056,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10057,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10058,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10059,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10060,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10061,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10062,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10063,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10064,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10065,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10066,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10067,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10068,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10069,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10070,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10071,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10072,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10073,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10074,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10075,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10076,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10077,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10078,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10079,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10080,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10081,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10082,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10083,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10084,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10085,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10086,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10087,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10088,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10089,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10090,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10091,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10092,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10093,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10094,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10095,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10096,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10097,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10098,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10099,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10100,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10101,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10102,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10103,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10104,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10105,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10106,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10107,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10108,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10109,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10110,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10111,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10112,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10113,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10114,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10115,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10116,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10117,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10118,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10119,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10120,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10121,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10122,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10123,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10124,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10125,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10126,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10127,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10128,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10129,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10130,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10131,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10132,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10133,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10134,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10135,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10136,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10137,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10138,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10139,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10140,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10141,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10142,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10143,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10144,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10145,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10146,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10147,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10148,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10149,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10150,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10151,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10152,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10153,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10154,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10155,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10156,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10157,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10158,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10159,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10160,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10161,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10162,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10163,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10164,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10165,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10166,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10167,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10168,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10169,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10170,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10171,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10172,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10173,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10174,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10175,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10176,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10177,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10178,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10179,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10180,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10181,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10182,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10183,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10184,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10185,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10186,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10187,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10188,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10189,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10190,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10191,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10192,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10193,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10194,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10195,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10196,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10197,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10198,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10199,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10200,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10201,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10202,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10203,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10204,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10205,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10206,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10207,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10208,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10209,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10210,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10211,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10212,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10213,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10214,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10215,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10216,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10217,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10218,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10219,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10220,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10221,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10222,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10223,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10224,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10225,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10226,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10227,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10228,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10229,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10230,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10231,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10232,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10233,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10234,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10235,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10236,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10237,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10238,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10239,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10240,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10241,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10242,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10243,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10244,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10245,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10246,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10247,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10248,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10249,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10250,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10251,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10252,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10253,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10254,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10255,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10256,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10257,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10258,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10259,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10260,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10261,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10262,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10263,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10264,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10265,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10266,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10267,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10268,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10269,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10270,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10271,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10272,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10273,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10274,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10275,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10276,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10277,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10278,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10279,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10280,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10281,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10282,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10283,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10284,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10285,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10286,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10287,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10288,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10289,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10290,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10291,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10292,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10293,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10294,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10295,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10296,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10297,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10298,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10299,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10300,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10301,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10302,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10303,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10304,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10305,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10306,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10307,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10308,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10309,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10310,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10311,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10312,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10313,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10314,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10315,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10316,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10317,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10318,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10319,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10320,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
10321,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
